x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
41.131034	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
44.068966	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
47.006897	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
49.944828	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
52.882759	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
55.82069	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
58.758621	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
61.696552	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
64.634483	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
67.572414	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
70.510345	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
73.448276	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
76.386207	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
79.324138	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
82.262069	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
85.2	5e-09	5.0189138e-09	5.0377565e-09	5.0752323e-09	5.149366e-09	5.1860355e-09	5.2224475e-09	5.2586073e-09	5.2945201e-09	5.3656247e-09	5.3832541e-09	5.4008259e-09	5.4183407e-09	5.4357991e-09	5.4532016e-09	5.6410868e-09	5.6511554e-09	5.7078756e-09	5.724451e-09	5.7409786e-09	5.7738919e-09	5.839162e-09	5.8553658e-09	5.8715249e-09	5.8876396e-09	5.9037104e-09	5.9197375e-09	5.9357213e-09	5.9516623e-09	5.9675606e-09	5.9834167e-09	5.9992309e-09	6.0150035e-09	6.0307348e-09	6.044858e-09
